Frequency (Hz)	Level (dB)
852.580261	-119.480995
853.253174	-116.654800
853.926086	-113.102386
854.598999	-113.147537
855.271912	-116.348709
855.944824	-118.562172
856.617737	-123.474167
857.290649	-114.063156
857.963562	-114.888214
858.636475	-119.407188
859.309387	-115.687233
859.982300	-114.137466
860.655212	-115.583252
861.328125	-119.384369
862.001038	-117.085693
862.673950	-119.247414
863.346863	-116.135384
864.019775	-114.338051
864.692688	-122.072189
865.365601	-114.772949
866.038513	-116.945915
866.711426	-116.781967
867.384338	-115.892838
868.057251	-118.122276
868.730164	-116.322533
869.403076	-120.166412
870.075989	-124.991943
870.748901	-118.600845
871.421814	-117.109802
872.094727	-118.227524
872.767639	-112.356148
873.440552	-114.951065
874.113464	-116.840736
874.786377	-113.855576
875.459290	-116.073204
876.132202	-113.571297
876.805115	-120.558525
877.478027	-118.163315
878.150940	-116.664841
878.823853	-113.803017
879.496765	-113.671257
880.169678	-116.581558
880.842590	-116.943764
881.515503	-115.138977
882.188416	-119.135925
882.861328	-113.136162
883.534241	-114.495461
884.207153	-116.148903
884.880066	-117.696327
885.552979	-119.226883
886.225891	-120.092995
886.898804	-116.027878
887.571716	-117.365959
888.244629	-115.661491
888.917542	-118.929390
889.590454	-113.097237
890.263367	-112.800537
890.936279	-112.906044
891.609192	-113.849953
892.282104	-116.300201
892.955017	-118.527626
893.627930	-117.031654
894.300842	-119.197052
894.973755	-115.041237
895.646667	-112.609169
896.319580	-114.016090
896.992493	-122.348419
897.665405	-119.262253
898.338318	-116.238480
899.011230	-113.824402
899.684143	-112.942780
900.357056	-114.946892
901.029968	-111.482292
901.702881	-112.115204
902.375793	-115.407005
903.048706	-119.711868
903.721619	-119.595757
904.394531	-118.642097
905.067444	-121.300903
905.740356	-118.737320
906.413269	-121.992035
907.086182	-117.501472
907.759094	-117.134422
908.432007	-119.523880
909.104919	-119.797897
909.777832	-116.300041
910.450745	-114.295486
911.123657	-113.789772
911.796570	-114.852722
912.469482	-113.927116
913.142395	-112.822701
913.815308	-116.341614
914.488220	-115.694092
915.161133	-114.592308
915.834045	-114.937782
916.506958	-113.625526
917.179871	-119.223244
917.852783	-121.165787
918.525696	-119.765709
919.198608	-118.432243
919.871521	-114.844597
920.544434	-116.770790
921.217346	-118.493210
921.890259	-117.864075
922.563171	-119.839867
923.236084	-116.004433
923.908997	-116.698128
924.581909	-118.007767
925.254822	-116.427017
925.927734	-114.057381
926.600647	-114.568962
927.273560	-116.643578
927.946472	-124.638771
928.619385	-122.188232
929.292297	-120.964363
929.965210	-124.418915
930.638123	-115.313087
931.311035	-113.631729
931.983948	-119.296196
932.656860	-116.726387
933.329773	-113.702698
934.002686	-113.328850
934.675598	-116.346283
935.348511	-116.712135
936.021423	-114.192482
936.694336	-112.752815
937.367249	-116.927353
938.040161	-117.960815
938.713074	-119.915291
939.385986	-115.196617
940.058899	-112.630753
940.731812	-115.241737
941.404724	-116.822662
942.077637	-120.484367
942.750549	-118.258827
943.423462	-113.030769
944.096375	-116.493187
944.769287	-114.234200
945.442200	-116.376244
946.115112	-114.572136
946.788025	-116.926216
947.460938	-116.085777
948.133850	-117.130661
948.806763	-117.095116
949.479675	-119.667435
950.152588	-118.628616
950.825500	-117.601303
951.498413	-113.692825
952.171326	-115.697968
952.844238	-118.600258
953.517151	-115.106422
954.190063	-114.464020
954.862976	-117.568176
955.535889	-119.292130
956.208801	-111.728714
956.881714	-109.283150
957.554626	-113.234940
958.227539	-112.762093
958.900452	-114.539375
959.573364	-117.912697
960.246277	-116.309723
960.919189	-116.384865
961.592102	-116.533730
962.265015	-117.749748
962.937927	-115.643013
963.610840	-118.847977
964.283752	-119.602196
964.956665	-112.740013
965.629578	-112.420464
966.302490	-115.897743
966.975403	-118.619003
967.648315	-119.941025
968.321228	-119.024811
968.994141	-117.949966
969.667053	-118.614326
970.339966	-117.316566
971.012878	-117.556664
971.685791	-116.735802
972.358704	-116.878235
973.031616	-115.280632
973.704529	-116.440575
974.377441	-115.191261
975.050354	-121.092407
975.723267	-113.890907
976.396179	-117.216522
977.069092	-120.531197
977.742004	-118.408661
978.414917	-115.960190
979.087830	-112.774139
979.760742	-113.782219
980.433655	-117.589828
981.106567	-117.186249
981.779480	-114.654106
982.452393	-117.671280
983.125305	-117.750069
983.798218	-115.925789
984.471130	-116.394379
985.144043	-116.430099
985.816956	-117.492126
986.489868	-118.114555
987.162781	-114.782234
987.835693	-115.498413
988.508606	-116.715080
989.181519	-114.176064
989.854431	-111.989426
990.527344	-111.743439
991.200256	-115.652428
991.873169	-119.439087
992.546082	-122.212837
993.218994	-118.310944
993.891907	-120.509018
994.564819	-121.331917
995.237732	-114.309586
995.910645	-116.098076
996.583557	-117.982452
997.256470	-117.471413
997.929382	-116.001808
998.602295	-115.433182
999.275208	-113.086655
999.948120	-113.770737
1000.621033	-112.740593
1001.293945	-117.102852
1001.966858	-114.708504
1002.639771	-116.331032
1003.312683	-120.941055
1003.985596	-125.432541
1004.658508	-124.739578
1005.331421	-116.284271
1006.004333	-113.522072
1006.677246	-117.238449
1007.350159	-119.397758
1008.023071	-116.676659
1008.695984	-115.709686
1009.368896	-117.995972
1010.041809	-118.384056
1010.714722	-118.994827
1011.387634	-118.340240
1012.060547	-116.725563
1012.733459	-114.030952
1013.406372	-116.116104
1014.079285	-117.262222
1014.752197	-114.465210
1015.425110	-118.143753
1016.098022	-116.236732
1016.770935	-116.812378
1017.443848	-117.837341
1018.116760	-122.503563
1018.789673	-127.171669
1019.462585	-118.752365
1020.135498	-114.507225
1020.808411	-113.830635
1021.481323	-114.636063
1022.154236	-117.671486
1022.827148	-118.725212
1023.500061	-116.394493
1024.172974	-118.631157
1024.845886	-120.354675
1025.518799	-119.502785
1026.191711	-117.480194
1026.864624	-118.056984
1027.537537	-122.068291
1028.210449	-120.742668
1028.883362	-118.050430
1029.556274	-116.624863
1030.229187	-117.166672
1030.902100	-114.676170
1031.575012	-112.056786
1032.247925	-116.211197
1032.920837	-117.806068
1033.593750	-121.555389
1034.266663	-123.219452
1034.939575	-118.783806
1035.612488	-118.101707
1036.285400	-116.758667
1036.958313	-112.413460
1037.631226	-109.743790
1038.304138	-110.554169
1038.977051	-114.457512
1039.649963	-119.467384
1040.322876	-118.766006
1040.995789	-112.998367
1041.668701	-113.188057
1042.341614	-116.824066
1043.014526	-122.099136
1043.687439	-121.439835
1044.360352	-117.156891
1045.033264	-115.600105
1045.706177	-116.252632
1046.379089	-114.173256
1047.052002	-113.956421
1047.724915	-116.682602
1048.397827	-123.167763
1049.070740	-118.928360
1049.743652	-117.400116
1050.416565	-116.124481
1051.089478	-114.360161
1051.762390	-115.601875
1052.435303	-120.644821
1053.108215	-119.274185
1053.781128	-118.141434
1054.454041	-118.497566
1055.126953	-118.072548
1055.799866	-115.410133
1056.472778	-113.836243
1057.145691	-113.721390
1057.818604	-114.277977
1058.491516	-117.105858
1059.164429	-115.143387
1059.837341	-114.391029
1060.510254	-117.192276
1061.183167	-120.549225
1061.856079	-115.717484
1062.528992	-114.124954
1063.201904	-114.374146
1063.874817	-117.988808
1064.547729	-118.947380
1065.220642	-120.564247
1065.893555	-118.119080
1066.566467	-116.697487
1067.239380	-118.451729
1067.912292	-114.646896
1068.585205	-113.669151
1069.258118	-117.049484
1069.931030	-121.957207
1070.603943	-114.566078
1071.276855	-115.039734
1071.949768	-122.242851
1072.622681	-118.042618
1073.295593	-116.904022
1073.968506	-116.302101
1074.641418	-120.849136
1075.314331	-123.187637
1075.987244	-118.239906
1076.660156	-112.742271
1077.333069	-115.380577
1078.005981	-116.151604
1078.678894	-114.151680
1079.351807	-112.158768
1080.024719	-115.613647
1080.697632	-116.799400
1081.370544	-122.022041
1082.043457	-118.278397
1082.716370	-116.436432
1083.389282	-120.042404
1084.062195	-118.345284
1084.735107	-117.091690
1085.408020	-115.321274
1086.080933	-112.962303
1086.753845	-112.612885
1087.426758	-114.704628
1088.099670	-112.135612
1088.772583	-110.354332
1089.445496	-115.344635
1090.118408	-113.283142
1090.791321	-115.487221
1091.464233	-114.826523
1092.137146	-117.383308
1092.810059	-116.609421
1093.482971	-123.314308
1094.155884	-117.936966
1094.828796	-116.355324
1095.501709	-118.689278
1096.174622	-114.737045
1096.847534	-113.021271
1097.520447	-113.930428
1098.193359	-114.982353
1098.866272	-116.468506
1099.539185	-118.007362
1100.212097	-114.726318
1100.885010	-113.697632
1101.557922	-114.815834
1102.230835	-116.624023
1102.903748	-116.472122
1103.576660	-119.658745
1104.249573	-116.448761
1104.922485	-115.765678
1105.595398	-118.452629
1106.268311	-118.355255
1106.941223	-117.827019
1107.614136	-119.137520
1108.287048	-119.039001
1108.959961	-114.822853
1109.632874	-113.260048
1110.305786	-112.409798
1110.978699	-112.604317
1111.651611	-115.107994
1112.324524	-125.438919
1112.997437	-117.556107
1113.670349	-115.874634
1114.343262	-117.958557
1115.016174	-118.733788
1115.689087	-118.418533
1116.362000	-118.554932
1117.034912	-119.076286
1117.707825	-121.592117
1118.380737	-121.624168
1119.053650	-121.631989
1119.726563	-114.398491
1120.399475	-112.294586
1121.072388	-114.838699
1121.745300	-114.760132
1122.418213	-118.415298
1123.091125	-113.695419
1123.764038	-116.337891
1124.436951	-119.146248
1125.109863	-119.418892
1125.782776	-118.302162
1126.455688	-119.062271
1127.128601	-120.009132
1127.801514	-121.183441
1128.474426	-118.741783
1129.147339	-119.579796
1129.820251	-121.885918
1130.493164	-114.533897
1131.166077	-116.361961
1131.838989	-116.310532
1132.511902	-113.342735
1133.184814	-116.106667
1133.857727	-111.924454
1134.530640	-112.847206
1135.203552	-118.969467
1135.876465	-122.537613
1136.549377	-119.970467
1137.222290	-121.175095
1137.895203	-119.606987
1138.568115	-118.928185
1139.241028	-120.906326
1139.913940	-119.191597
1140.586853	-116.689888
1141.259766	-123.007057
1141.932678	-121.554352
1142.605591	-128.704803
1143.278503	-127.340042
1143.951416	-121.762321
1144.624329	-121.900658
1145.297241	-118.968613
1145.970154	-115.506142
1146.643066	-114.429260
1147.315979	-113.520699
1147.988892	-115.306953
1148.661804	-123.466560
1149.334717	-116.088104
1150.007629	-116.778168
1150.680542	-122.218765
1151.353455	-117.956299
1152.026367	-120.243675
1152.699280	-119.370895
1153.372192	-121.149460
1154.045105	-122.081726
1154.718018	-121.613419
1155.390930	-119.066307
1156.063843	-121.552116
1156.736755	-121.207176
1157.409668	-119.831421
1158.082581	-118.823578
1158.755493	-118.609619
1159.428406	-120.835915
1160.101318	-123.061424
1160.774231	-116.512199
1161.447144	-121.313011
1162.120056	-123.776825
1162.792969	-118.551422
1163.465881	-117.542038
1164.138794	-117.818321
1164.811707	-115.900223
1165.484619	-113.707413
1166.157532	-112.971176
1166.830444	-115.488686
1167.503357	-118.997078
1168.176270	-116.570053
1168.849182	-115.086693
1169.522095	-115.227501
1170.195007	-116.399162
1170.867920	-118.298546
1171.540833	-121.547783
1172.213745	-120.957848
1172.886658	-116.721039
1173.559570	-117.139359
1174.232483	-120.399788
1174.905396	-121.427277
1175.578308	-123.024437
1176.251221	-121.128250
1176.924133	-120.754242
1177.597046	-121.737053
1178.269958	-120.289772
1178.942871	-118.467659
1179.615784	-120.904015
1180.288696	-124.489487
1180.961609	-122.289093
1181.634521	-117.927612
1182.307434	-121.651421
1182.980347	-119.253624
1183.653259	-121.809669
1184.326172	-118.050034
1184.999084	-115.739395
1185.671997	-118.721367
1186.344910	-117.023941
1187.017822	-115.604698
1187.690735	-119.979736
1188.363647	-116.944748
1189.036560	-119.680748
1189.709473	-123.149147
1190.382385	-120.947647
1191.055298	-119.094315
1191.728210	-121.420998
1192.401123	-123.290016
1193.074036	-119.678780
1193.746948	-117.920746
1194.419861	-116.834328
1195.092773	-112.995636
1195.765686	-111.628723
1196.438599	-112.787682
1197.111511	-113.158791
1197.784424	-122.444817
1198.457336	-120.432404
1199.130249	-116.433060
1199.803162	-115.878159
1200.476074	-116.788811
1201.148987	-114.362732
1201.821899	-117.132851
1202.494812	-123.176880
1203.167725	-119.271599
1203.840637	-119.602394
1204.513550	-118.903442
1205.186462	-117.557983
1205.859375	-118.281708
1206.532288	-113.002899
1207.205200	-113.824104
1207.878113	-115.570900
1208.551025	-117.721893
1209.223938	-116.047417
1209.896851	-116.926544
1210.569763	-119.118378
1211.242676	-116.451050
1211.915588	-118.608910
1212.588501	-118.803215
1213.261414	-116.343903
1213.934326	-113.750351
1214.607239	-118.495102
1215.280151	-121.157059
1215.953064	-120.954224
1216.625977	-116.655396
1217.298889	-116.185738
1217.971802	-116.594490
1218.644714	-123.078194
1219.317627	-117.342194
1219.990540	-119.204765
1220.663452	-117.186226
1221.336365	-116.442131
1222.009277	-119.251968
1222.682190	-118.456978
1223.355103	-112.757324
1224.028015	-112.368858
1224.700928	-115.621300
1225.373840	-119.877190
1226.046753	-117.179520
1226.719666	-116.614304
1227.392578	-123.134491
1228.065491	-121.625824
1228.738403	-120.123001
1229.411316	-117.297485
1230.084229	-118.714417
1230.757141	-118.895180
1231.430054	-115.578003
1232.102966	-119.389786
1232.775879	-123.309174
1233.448792	-119.540810
1234.121704	-117.521118
1234.794617	-116.515152
1235.467529	-121.963646
1236.140442	-115.712158
1236.813354	-117.424316
1237.486267	-118.051765
1238.159180	-116.777435
1238.832092	-115.134125
1239.505005	-114.780754
1240.177917	-119.048676
1240.850830	-119.027512
1241.523743	-115.878555
1242.196655	-115.550491
1242.869568	-114.616722
1243.542480	-116.523308
1244.215393	-117.115402
1244.888306	-114.136116
1245.561218	-118.843803
1246.234131	-118.526756
1246.907043	-114.637505
1247.579956	-115.063477
1248.252869	-113.416565
1248.925781	-113.494774
1249.598694	-116.178093
1250.271606	-118.435730
1250.944519	-120.151627
1251.617432	-119.723030
1252.290344	-117.628143
1252.963257	-114.294174
1253.636169	-124.692513
1254.309082	-113.545097
1254.981995	-112.895073
1255.654907	-117.479385
1256.327820	-118.782570
1257.000732	-117.157486
1257.673645	-116.723000
1258.346558	-114.953453
1259.019470	-115.181847
1259.692383	-115.534912
1260.365295	-116.104973
1261.038208	-115.306671
1261.711121	-117.700417
1262.384033	-114.719437
1263.056946	-117.278122
1263.729858	-120.542358
1264.402771	-123.837601
1265.075684	-117.690872
1265.748596	-116.383904
1266.421509	-118.359612
1267.094421	-117.143684
1267.767334	-115.254341
1268.440247	-115.111366
1269.113159	-119.302505
1269.786072	-116.255508
1270.458984	-117.774887
1271.131897	-121.591217
1271.804810	-121.874496
1272.477722	-115.108070
1273.150635	-116.997055
1273.823547	-119.987160
1274.496460	-120.538895
1275.169373	-122.752609
1275.842285	-121.474808
1276.515198	-116.413872
1277.188110	-114.310692
1277.861023	-114.785309
1278.533936	-118.765968
1279.206848	-117.972893
1279.879761	-122.469223
1280.552673	-127.610527
1281.225586	-122.060471
1281.898499	-115.897743
1282.571411	-115.868874
1283.244324	-114.777145
1283.917236	-113.634605
1284.590149	-114.865929
1285.263062	-117.196251
1285.935974	-117.578568
1286.608887	-116.272865
1287.281799	-117.085236
1287.954712	-118.322762
1288.627625	-122.813919
1289.300537	-117.967300
1289.973450	-116.598427
1290.646362	-116.078079
1291.319275	-114.469887
1291.992188	-114.161156
1292.665100	-113.694397
1293.338013	-115.077438
1294.010925	-123.439659
1294.683838	-118.831230
1295.356750	-121.663368
1296.029663	-115.321671
1296.702576	-116.225571
1297.375488	-124.884506
1298.048401	-115.578918
1298.721313	-117.626221
1299.394226	-115.838387
1300.067139	-119.258659
1300.740051	-114.746574
1301.412964	-112.362885
1302.085876	-117.612221
1302.758789	-118.271362
1303.431702	-118.127220
1304.104614	-116.864372
1304.777527	-122.422401
1305.450439	-123.408646
1306.123352	-116.788696
1306.796265	-115.836746
1307.469177	-116.266899
1308.142090	-114.466064
1308.815002	-116.300850
1309.487915	-122.577835
1310.160828	-117.315590
1310.833740	-119.586823
1311.506653	-124.348312
